white_share,n_crimes,n_searches,lsoa_id,rel_size
0.254648342764753,1680,129,1255,0.00199628597957289
0.946272666218939,550,6,1256,9.28505106778087e-05
0.891573729863693,2085,25,1257,0.000386877127824203
0.52247191011236,780,9,1258,0.000139275766016713
0.886861313868613,1429,46,1259,0.000711853915196534
0.0418021365536461,1317,41,1260,0.000634478489631693
0.754247572815534,1378,50,1261,0.000773754255648406
0.830838323353293,986,18,1262,0.000278551532033426
0.921758569299553,985,5,1263,7.73754255648406e-05
0.369210697977821,1523,38,1264,0.000588053234292789
0.693899204244032,2923,29,1265,0.000448777468276076
0.849273607748184,934,29,1266,0.000448777468276076
0.350246652572234,2013,90,1267,0.00139275766016713
0.964505119453925,294,5,1268,7.73754255648406e-05
0.889088729016787,1112,14,1269,0.000216651191581554
0.0352733686067019,1008,40,1270,0.000619003404518725
0.0969230769230769,1051,44,1271,0.000680903744970597
0.235204855842185,702,11,1272,0.000170225936242649
0.839684625492773,1227,46,1273,0.000711853915196534
0.950354609929078,290,5,1274,7.73754255648406e-05
0.549865229110512,1324,23,1275,0.000355926957598267
0.785884597043395,1122,41,1276,0.000634478489631693
0.725795971410007,423,4,1277,6.19003404518725e-05
0.135437212360289,2369,70,1278,0.00108325595790777
0.141605839416058,1044,77,1279,0.00119158155369855
0.958308866705813,1281,10,1280,0.000154750851129681
0.879120879120879,1248,31,1281,0.000479727638502012
0.720517737296261,1287,10,1282,0.000154750851129681
0.73046357615894,1772,43,1283,0.000665428659857629
0.389846297158826,2957,142,1284,0.00219746208604147
0.897288414133114,282,5,1285,7.73754255648406e-05
0.86945658963148,670,8,1286,0.000123800680903745
0.956050955414013,944,13,1287,0.000201176106468586
0.773684210526316,1222,4,1288,6.19003404518725e-05
0.765822784810127,609,8,1289,0.000123800680903745
0.840209561231172,3247,12,1290,0.000185701021355617
0.772518080210388,962,18,1291,0.000278551532033426
0.592353257942919,845,4,1292,6.19003404518725e-05
0.810598111227702,1289,10,1293,0.000154750851129681
0.111042566317088,2530,100,1294,0.00154750851129681
0.882523148148148,473,6,1295,9.28505106778087e-05
0.935202492211838,527,3,1296,4.64252553389044e-05
0.895493141737427,1552,6,1297,9.28505106778087e-05
0.923270440251572,1450,10,1298,0.000154750851129681
0.666890080428954,1395,31,1299,0.000479727638502012
0.869170199878861,1511,34,1300,0.000526152893840916
0.935228023793787,683,32,1301,0.00049520272361498
0.887365911799762,1770,33,1302,0.000510677808727948
0.95389507154213,837,4,1303,6.19003404518725e-05
0.889870836165874,710,11,1304,0.000170225936242649
0.555350553505535,1110,39,1305,0.000603528319405757
0.866581956797967,1356,14,1306,0.000216651191581554
0.926121372031662,704,13,1307,0.000201176106468586
0.947303921568627,458,20,1308,0.000309501702259362
0.499314128943759,602,15,1309,0.000232126276694522
0.860660324566312,1294,16,1310,0.00024760136180749
0.911479944674965,364,12,1311,0.000185701021355617
0.787371134020619,2159,24,1312,0.000371402042711235
0.847883597883598,1590,30,1313,0.000464252553389044
0.866028708133971,1868,17,1314,0.000263076446920458
0.391757246376812,2594,89,1315,0.00137728257505416
0.77164056059357,2771,36,1316,0.000557103064066852
0.851424694708277,505,14,1317,0.000216651191581554
0.310539523212045,2854,62,1318,0.000959455277004024
0.885257301808067,1329,34,1319,0.000526152893840916
0.789473684210526,1170,23,1320,0.000355926957598267
0.997256515775034,395,4,1321,6.19003404518725e-05
0.972701149425287,623,3,1322,4.64252553389044e-05
0.962007168458781,510,4,1323,6.19003404518725e-05
0.751700680272109,1093,47,1324,0.000727329000309502
0.917485265225933,936,11,1325,0.000170225936242649
0.826618705035971,1474,26,1326,0.000402352212937171
0.906048906048906,1271,17,1327,0.000263076446920458
0.0708061002178649,1747,46,1328,0.000711853915196534
0.974042829331603,768,12,1329,0.000185701021355617
0.716340621403913,1801,24,1330,0.000371402042711235
0.676620538965768,1166,20,1331,0.000309501702259362
0.737997256515775,1207,11,1332,0.000170225936242649
0.601987142022209,1460,95,1333,0.00147013308573197
0.609836065573771,3261,135,1334,0.0020891364902507
0.927335640138408,1249,39,1335,0.000603528319405757
0.816556291390729,954,15,1336,0.000232126276694522
0.945358788676761,1160,27,1337,0.000417827298050139
0.6797583081571,4691,91,1338,0.0014082327452801
0.459070072036673,1413,11,1339,0.000170225936242649
0.724483775811209,2194,42,1340,0.000649953574744661
0.847272727272727,883,10,1341,0.000154750851129681
0.863880597014925,625,22,1342,0.000340451872485299
0.395348837209302,2508,32,1343,0.00049520272361498
0.847581179589132,662,20,1344,0.000309501702259362
0.905577029265599,1428,38,1345,0.000588053234292789
0.961923847695391,388,4,1346,6.19003404518725e-05
0.856353591160221,1386,34,1347,0.000526152893840916
0.824728260869565,644,22,1348,0.000340451872485299
0.855886332882273,727,15,1349,0.000232126276694522
0.136125654450262,2595,165,1350,0.00255338904363974
0.296692111959288,551,14,1351,0.000216651191581554
0.955668144395187,1164,27,1352,0.000417827298050139
0.85207100591716,1402,24,1353,0.000371402042711235
0.728048780487805,2067,22,1354,0.000340451872485299
0.771587743732591,728,24,1355,0.000371402042711235
0.335694822888283,2705,108,1356,0.00167130919220056
0.746518105849582,698,8,1357,0.000123800680903745
0.6331569664903,1382,43,1358,0.000665428659857629
0.909512761020882,1034,34,1359,0.000526152893840916
0.984547461368653,1457,12,1360,0.000185701021355617
0.671651937457512,533,11,1361,0.000170225936242649
0.783983849259758,598,18,1362,0.000278551532033426
0.856168629882207,855,13,1363,0.000201176106468586
0.43121387283237,998,30,1364,0.000464252553389044
0.753930817610063,738,10,1365,0.000154750851129681
0.932723709993468,595,15,1366,0.000232126276694522
0.855873015873016,1300,6,1367,9.28505106778087e-05
0.858866103739445,1451,5,1368,7.73754255648406e-05
0.936628643852979,1441,5,1369,7.73754255648406e-05
0.729651162790698,1035,46,1370,0.000711853915196534
0.9164265129683,1314,9,1371,0.000139275766016713
0.696524064171123,742,22,1372,0.000340451872485299
0.396237172177879,3629,134,1373,0.00207366140513773
0.739897552646557,932,26,1374,0.000402352212937171
0.836097184728114,2903,36,1375,0.000557103064066852
0.255563047875927,1406,24,1376,0.000371402042711235
0.847284345047923,2643,9,1377,0.000139275766016713
0.606779661016949,1252,18,1378,0.000278551532033426
0.114285714285714,620,22,1379,0.000340451872485299
0.880145278450363,635,7,1380,0.000108325595790777
0.125970149253731,2109,61,1381,0.000943980191891055
0.89247311827957,2219,34,1382,0.000526152893840916
0.960028551034975,383,5,1383,7.73754255648406e-05
0.978708303761533,571,8,1384,0.000123800680903745
0.818401937046005,1319,18,1385,0.000278551532033426
0.846437346437346,1125,4,1386,6.19003404518725e-05
0.914131169709263,759,23,1387,0.000355926957598267
0.276255707762557,1648,29,1388,0.000448777468276076
0.913251366120219,571,14,1389,0.000216651191581554
0.544169611307421,400,31,1390,0.000479727638502012
0.92327530625403,723,15,1391,0.000232126276694522
0.770942408376963,1463,38,1392,0.000588053234292789
0.647959183673469,1165,30,1393,0.000464252553389044
0.784232365145228,2058,33,1394,0.000510677808727948
0.120095124851367,2633,50,1395,0.000773754255648406
0.840431266846361,1382,35,1396,0.000541627978953884
0.158684083212385,2496,38,1397,0.000588053234292789
0.0630740967544397,232,43,1398,0.000665428659857629
0.749514563106796,2480,69,1399,0.0010677808727948
0.855441256090958,752,12,1400,0.000185701021355617
0.824148606811146,1003,17,1401,0.000263076446920458
0.840909090909091,991,10,1402,0.000154750851129681
0.687589158345221,1514,26,1403,0.000402352212937171
0.890059249506254,319,3,1404,4.64252553389044e-05
0.568201193520887,1487,29,1405,0.000448777468276076
0.829310344827586,1633,8,1406,0.000123800680903745
0.0683192261185006,1762,29,1407,0.000448777468276076
0.83927454659162,1028,4,1408,6.19003404518725e-05
0.865771812080537,692,10,1409,0.000154750851129681
0.238623751387347,3307,54,1410,0.000835654596100279
0.95,689,19,1411,0.000294026617146394
0.942468619246862,794,21,1412,0.000324976787372331
0.521995708154507,3312,104,1413,0.00160940885174868
0.659143518518519,2307,31,1414,0.000479727638502012
0.866752081998719,1280,14,1415,0.000216651191581554
0.772431729518856,2401,15,1416,0.000232126276694522
0.924515698062792,1009,18,1417,0.000278551532033426
0.789663461538462,430,8,1418,0.000123800680903745
0.743421052631579,409,9,1419,0.000139275766016713
0.507488986784141,1857,66,1420,0.0010213556174559
0.952813067150635,1758,34,1421,0.000526152893840916
0.943136128661689,524,17,1422,0.000263076446920458
0.876850605652759,1326,19,1423,0.000294026617146394
0.512542372881356,1140,34,1424,0.000526152893840916
0.903123008285532,1348,19,1425,0.000294026617146394
0.88625,1142,27,1426,0.000417827298050139
0.565046637211586,2362,92,1427,0.00142370783039307
0.848598130841122,2150,42,1428,0.000649953574744661
0.919169852539596,1736,16,1429,0.00024760136180749
0.799373040752351,471,3,1430,4.64252553389044e-05
0.558682952734997,1764,64,1431,0.00099040544722996
0.888463641334062,6387,252,1432,0.00389972144846797
0.821218074656189,849,9,1433,0.000139275766016713
0.508760951188986,2795,45,1434,0.000696378830083565
0.934203062960862,1883,33,1435,0.000510677808727948
0.972353337828726,841,14,1436,0.000216651191581554
0.358078602620087,1240,44,1437,0.000680903744970597
0.678194607268464,1449,6,1438,9.28505106778087e-05
0.67913148371532,1719,104,1439,0.00160940885174868
0.865,744,6,1440,9.28505106778087e-05
0.749079754601227,850,39,1441,0.000603528319405757
0.99064796259185,400,2,1442,3.09501702259362e-05
0.713068181818182,2644,29,1443,0.000448777468276076
0.595744680851064,1763,55,1444,0.000851129681213247
0.905099150141643,1153,3,1445,4.64252553389044e-05
0.580794701986755,1049,22,1446,0.000340451872485299
0.418716577540107,2279,52,1447,0.000804704425874342
0.963782696177062,452,1,1448,1.54750851129681e-05
0.465065502183406,1079,13,1449,0.000201176106468586
0.815930388219545,840,12,1450,0.000185701021355617
0.911274182788526,1237,15,1451,0.000232126276694522
0.954385964912281,816,19,1452,0.000294026617146394
0.847645429362881,1686,33,1453,0.000510677808727948
0.957781978575929,617,13,1454,0.000201176106468586
0.646794150731159,2659,99,1455,0.00153203342618384
0.749834546657842,1274,24,1456,0.000371402042711235
0.908327953518399,785,13,1457,0.000201176106468586
0.846508944027698,3601,50,1458,0.000773754255648406
0.430974477958237,1380,33,1459,0.000510677808727948
0.631989596879064,861,32,1460,0.00049520272361498
0.37575962187711,8805,525,1461,0.00812441968430826
0.375295508274232,1379,29,1462,0.000448777468276076
0.864797507788162,1881,24,1463,0.000371402042711235
0.916903409090909,537,9,1464,0.000139275766016713
0.859281437125748,2461,20,1465,0.000309501702259362
0.971910112359551,601,8,1466,0.000123800680903745
0.906428571428571,845,11,1467,0.000170225936242649
0.908927501497903,628,10,1468,0.000154750851129681
0.672146118721461,1616,33,1469,0.000510677808727948
0.971764705882353,664,23,1470,0.000355926957598267
0.66776750330251,1778,32,1471,0.00049520272361498
0.875816993464052,731,6,1472,9.28505106778087e-05
0.676162790697674,912,20,1473,0.000309501702259362
0.882352941176471,1837,83,1474,0.00128443206437635
0.926757235676314,1510,24,1475,0.000371402042711235
0.566976127320955,1084,34,1476,0.000526152893840916
0.297160243407708,1834,19,1477,0.000294026617146394
0.0375907731738573,1785,64,1478,0.00099040544722996
0.970443349753695,270,1,1479,1.54750851129681e-05
0.741504854368932,1426,37,1480,0.000572578149179821
0.984196663740123,658,7,1481,0.000108325595790777
0.904203997243281,1635,49,1482,0.000758279170535438
0.489809782608696,473,12,1483,0.000185701021355617
0.0904024767801858,1349,54,1484,0.000835654596100279
0.770224337185588,909,17,1485,0.000263076446920458
0.825968728755948,1495,16,1486,0.00024760136180749
0.826183844011142,1267,42,1487,0.000649953574744661
0.908517350157729,1739,29,1488,0.000448777468276076
0.588869565217391,3743,157,1489,0.002429588362736
0.863049095607235,1638,22,1490,0.000340451872485299
0.144122858830478,1372,30,1491,0.000464252553389044
0.8502331002331,1395,15,1492,0.000232126276694522
0.697767601602748,712,14,1493,0.000216651191581554
0.503952569169961,2281,173,1494,0.00267718972454349
0.908959537572254,704,23,1495,0.000355926957598267
0.871399866041527,1142,15,1496,0.000232126276694522
0.677785190126751,1448,12,1497,0.000185701021355617
0.965384615384615,1223,10,1498,0.000154750851129681
0.475,2579,40,1499,0.000619003404518725
0.915384615384615,959,10,1500,0.000154750851129681
0.651026392961877,400,4,1501,6.19003404518725e-05
0.686373467916366,680,13,1502,0.000201176106468586
0.888520238885202,940,34,1503,0.000526152893840916
0.978867924528302,508,8,1504,0.000123800680903745
0.4379760609358,4040,188,1505,0.00290931600123801
0.87871581450654,1785,13,1506,0.000201176106468586
0.800441014332966,3120,79,1507,0.00122253172392448
0.70843989769821,1575,24,1508,0.000371402042711235
0.058493353028065,1708,129,1509,0.00199628597957289
0.49,754,16,1510,0.00024760136180749
0.854439592430859,1385,38,1511,0.000588053234292789
0.765880217785844,1225,20,1512,0.000309501702259362
0.904269972451791,537,10,1513,0.000154750851129681
0.589784096893102,1142,35,1514,0.000541627978953884
0.122071516646116,1812,12,1515,0.000185701021355617
0.677900818488204,5996,207,1516,0.0032033426183844
0.585352112676056,2444,86,1517,0.00133085731971526
0.70105655686762,538,6,1518,9.28505106778087e-05
0.253068381063705,2391,57,1519,0.000882079851439183
0.937912813738441,1510,20,1520,0.000309501702259362
0.587185725871857,1264,13,1521,0.000201176106468586
0.959821428571429,1293,5,1522,7.73754255648406e-05
0.893772893772894,651,11,1523,0.000170225936242649
0.0820678513731826,1688,53,1524,0.00082017951098731
0.758169934640523,1223,23,1525,0.000355926957598267
0.842307692307692,395,3,1526,4.64252553389044e-05
0.723284589426322,1547,27,1527,0.000417827298050139
0.710545998504114,1724,22,1528,0.000340451872485299
0.643843498273878,3418,58,1529,0.000897554936552151
0.560538116591928,646,18,1530,0.000278551532033426
0.807523510971787,3340,101,1531,0.00156298359640978
0.605381165919282,2126,40,1532,0.000619003404518725
0.90045766590389,846,21,1533,0.000324976787372331
0.974458634092171,367,7,1534,0.000108325595790777
0.876310272536688,1244,54,1535,0.000835654596100279
0.905934343434343,746,49,1536,0.000758279170535438
0.908978328173375,1340,18,1537,0.000278551532033426
0.220387243735763,1015,15,1538,0.000232126276694522
0.699714693295293,477,4,1539,6.19003404518725e-05
0.863781031190325,1696,20,1540,0.000309501702259362
0.875527426160338,1060,8,1541,0.000123800680903745
0.356746765249538,1629,27,1542,0.000417827298050139
0.637579988365329,847,11,1543,0.000170225936242649
0.781929726715003,1951,26,1544,0.000402352212937171
0.80027266530334,456,13,1545,0.000201176106468586
0.704081632653061,1869,61,1546,0.000943980191891055
0.65910447761194,1406,29,1547,0.000448777468276076
0.948979591836735,347,13,1548,0.000201176106468586
0.952127659574468,1618,17,1549,0.000263076446920458
0.352482269503546,2416,46,1550,0.000711853915196534
0.871612903225806,1455,51,1551,0.000789229340761374
0.209696261682243,8253,256,1552,0.00396162178891984
0.899132321041215,1182,6,1553,9.28505106778087e-05
0.32573726541555,1581,26,1554,0.000402352212937171
0.564159292035398,2112,57,1555,0.000882079851439183
0.712220762155059,1402,28,1556,0.000433302383163107
0.922514619883041,1138,11,1557,0.000170225936242649
0.75716694772344,3388,64,1558,0.00099040544722996
0.898047722342733,1075,22,1559,0.000340451872485299
0.841880341880342,1251,16,1560,0.00024760136180749
0.961752433936022,423,1,1561,1.54750851129681e-05
0.482561826252378,2858,32,1562,0.00049520272361498
0.784,1498,22,1563,0.000340451872485299
0.234056541748849,946,16,1564,0.00024760136180749
0.5975,1186,15,1565,0.000232126276694522
0.812794612794613,1187,15,1566,0.000232126276694522
0.848348348348348,380,6,1567,9.28505106778087e-05
0.797796500324044,1326,20,1568,0.000309501702259362
0.831991411701557,459,15,1569,0.000232126276694522
0.570707070707071,1085,50,1570,0.000773754255648406
0.221689634511684,3746,100,1571,0.00154750851129681
0.908232118758434,766,9,1572,0.000139275766016713
0.831647398843931,1071,31,1573,0.000479727638502012
0.827395577395577,1512,47,1574,0.000727329000309502
0.935379644588045,382,1,1575,1.54750851129681e-05
0.883921568627451,729,14,1576,0.000216651191581554
0.851288830138797,481,1,1577,1.54750851129681e-05
0.864089775561097,1837,29,1578,0.000448777468276076
0.808390022675737,797,8,1579,0.000123800680903745
0.967796610169492,745,57,1580,0.000882079851439183
0.803813038130381,8297,496,1581,0.00767564221603219
0.818181818181818,1023,43,1582,0.000665428659857629
0.736043689320388,1173,6,1583,9.28505106778087e-05
0.912488605287147,1016,17,1584,0.000263076446920458
0.745994065281899,1959,21,1585,0.000324976787372331
0.701223063482819,1540,48,1586,0.00074280408542247
0.840026773761714,2031,21,1587,0.000324976787372331
0.917193426042984,904,9,1588,0.000139275766016713
0.758917589175892,1478,29,1589,0.000448777468276076
0.804767309875142,1384,24,1590,0.000371402042711235
0.372712146422629,10065,613,1591,0.00948622717424946
0.694781553398058,3059,73,1592,0.00112968121324667
0.919578114700066,575,6,1593,9.28505106778087e-05
0.914879792072774,1893,32,1594,0.00049520272361498
0.173513182096873,1247,32,1595,0.00049520272361498
0.613015688553167,1386,12,1596,0.000185701021355617
0.709812108559499,983,49,1597,0.000758279170535438
0.926791277258567,304,14,1598,0.000216651191581554
0.96135831381733,481,10,1599,0.000154750851129681
0.654320987654321,835,4,1600,6.19003404518725e-05
0.958214081282198,903,27,1601,0.000417827298050139
0.28419452887538,2439,230,1602,0.00355926957598267
0.833780160857909,1467,58,1603,0.000897554936552151
0.579345088161209,1261,23,1604,0.000355926957598267
0.709263015551048,1513,12,1605,0.000185701021355617
0.767868051313378,1212,55,1606,0.000851129681213247
0.975046210720887,463,13,1607,0.000201176106468586
0.0825942350332594,2122,61,1608,0.000943980191891055
0.948616600790514,1318,39,1609,0.000603528319405757
0.722456351595425,727,15,1610,0.000232126276694522
0.777257525083612,3459,62,1611,0.000959455277004024
0.406983400114482,2409,97,1612,0.00150108325595791
0.880175658720201,2414,84,1613,0.00129990714948932
0.846501128668172,1114,25,1614,0.000386877127824203
0.927053824362606,433,15,1615,0.000232126276694522
0.685657370517928,1467,25,1616,0.000386877127824203
0.803134796238244,2437,49,1617,0.000758279170535438
0.435123717561859,1942,43,1618,0.000665428659857629
0.159392789373814,1396,71,1619,0.00109873104302074
0.772466539196941,2029,30,1620,0.000464252553389044
0.864686468646865,731,28,1621,0.000433302383163107
0.81635581061693,2404,61,1622,0.000943980191891055
0.949848942598187,864,13,1623,0.000201176106468586
0.812386980108499,963,35,1624,0.000541627978953884
0.769368295589988,1335,24,1625,0.000371402042711235
0.488311688311688,2382,32,1626,0.00049520272361498
0.94634473507713,1068,8,1627,0.000123800680903745
0.81054036024016,1704,12,1628,0.000185701021355617
0.0335903083700441,572,56,1629,0.000866604766326215
0.941517386722866,1430,37,1630,0.000572578149179821
0.901536312849162,1132,24,1631,0.000371402042711235
0.891818796484111,2451,52,1632,0.000804704425874342
0.82,665,3,1633,4.64252553389044e-05
0.741492537313433,1271,23,1634,0.000355926957598267
0.94640522875817,357,5,1635,7.73754255648406e-05
0.764912280701755,1663,50,1636,0.000773754255648406
0.856739590684545,1342,3,1637,4.64252553389044e-05
0.958930899608866,759,5,1638,7.73754255648406e-05
0.970744680851064,1192,17,1639,0.000263076446920458
0.955509924709103,774,8,1640,0.000123800680903745
0.74756725815684,1369,5,1641,7.73754255648406e-05
0.816916488222698,693,3,1642,4.64252553389044e-05
0.804026050917703,602,3,1643,4.64252553389044e-05
0.521808088818398,1063,9,1644,0.000139275766016713
0.946264744429882,413,21,1645,0.000324976787372331
0.948405797101449,1825,20,1646,0.000309501702259362
0.425162689804772,1248,30,1647,0.000464252553389044
0.157817827569411,2736,87,1648,0.00134633240482823
0.727964489537096,1431,62,1649,0.000959455277004024
0.516522988505747,2110,48,1650,0.00074280408542247
0.941278065630397,1260,19,1651,0.000294026617146394
0.418469656992084,2054,49,1652,0.000758279170535438
0.518494055482166,711,29,1653,0.000448777468276076
0.563265306122449,1872,25,1654,0.000386877127824203
0.967015285599356,626,3,1655,4.64252553389044e-05
0.615023474178404,2226,13,1656,0.000201176106468586
0.356217616580311,2283,59,1657,0.000913030021665119
0.897300855826201,828,42,1658,0.000649953574744661
0.943213296398892,1329,32,1659,0.00049520272361498
0.73993993993994,1916,14,1660,0.000216651191581554
0.800778715120052,2156,41,1661,0.000634478489631693
0.879320800485143,318,11,1662,0.000170225936242649
0.963082901554404,822,7,1663,0.000108325595790777
0.287645687645688,2956,70,1664,0.00108325595790777
0.572178477690289,1458,6,1665,9.28505106778087e-05
0.717267552182163,650,15,1666,0.000232126276694522
